time,flow_anomaly_1_day_max,Seup,Selo,location
2000-01-01T00:00:00Z,-0.24225134,0.004861983,-0.4895225,Mid-Columbia Spring
2001-01-01T00:00:00Z,-1.1159132,-0.86894584,-1.3630842,Mid-Columbia Spring
2002-01-01T00:00:00Z,-0.26021838,-0.013206108,-0.5073767,Mid-Columbia Spring
2003-01-01T00:00:00Z,-0.13582604,0.11115612,-0.3831364,Mid-Columbia Spring
2004-01-01T00:00:00Z,-0.5005692,-0.2535712,-0.7478431,Mid-Columbia Spring
2005-01-01T00:00:00Z,-0.7643138,-0.51728284,-1.0114738,Mid-Columbia Spring
2006-01-01T00:00:00Z,0.015344819,0.26230982,-0.23193917,Mid-Columbia Spring
2007-01-01T00:00:00Z,-0.1859223,0.06149429,-0.43337265,Mid-Columbia Spring
2008-01-01T00:00:00Z,-0.07415221,0.17292689,-0.32136062,Mid-Columbia Spring
2009-01-01T00:00:00Z,0.20141916,0.4484093,-0.04573693,Mid-Columbia Spring
2010-01-01T00:00:00Z,-0.34801084,-0.10103475,-0.5952407,Mid-Columbia Spring
2011-01-01T00:00:00Z,1.0451528,1.2921209,0.7979707,Mid-Columbia Spring
2012-01-01T00:00:00Z,-0.02420653,0.22273642,-0.27143687,Mid-Columbia Spring
2013-01-01T00:00:00Z,-0.37526062,-0.12828822,-0.62243515,Mid-Columbia Spring
2014-01-01T00:00:00Z,0.02171256,0.2686694,-0.22548752,Mid-Columbia Spring
2015-01-01T00:00:00Z,-0.2181579,0.029072693,-0.46547738,Mid-Columbia Spring
2016-01-01T00:00:00Z,-0.029635383,0.21774448,-0.2770368,Mid-Columbia Spring
2017-01-01T00:00:00Z,0.24805048,0.49504805,7.45351E-4,Mid-Columbia Spring
2018-01-01T00:00:00Z,-0.06210121,0.1849145,-0.3092919,Mid-Columbia Spring
2019-01-01T00:00:00Z,0.503265,0.7504219,0.25580135,Mid-Columbia Spring
2020-01-01T00:00:00Z,0.7869271,1.0399222,0.5338021,Mid-Columbia Spring
1981-01-01T00:00:00Z,-0.6498894,-0.22426045,-1.0764732,Upper Klamath Trinity River
1982-01-01T00:00:00Z,1.5542635,1.9830481,1.1238787,Upper Klamath Trinity River
1983-01-01T00:00:00Z,0.9356774,1.3691268,0.5088599,Upper Klamath Trinity River
1984-01-01T00:00:00Z,0.16077697,0.5896893,-0.2649317,Upper Klamath Trinity River
1985-01-01T00:00:00Z,-0.32243392,0.10682741,-0.7500191,Upper Klamath Trinity River
1986-01-01T00:00:00Z,1.3193382,1.7463549,0.89201623,Upper Klamath Trinity River
1987-01-01T00:00:00Z,-0.6917329,-0.26573443,-1.1179136,Upper Klamath Trinity River
1988-01-01T00:00:00Z,-0.6387716,-0.21381539,-1.0668997,Upper Klamath Trinity River
1989-01-01T00:00:00Z,-0.09034075,0.3397889,-0.5174728,Upper Klamath Trinity River
1990-01-01T00:00:00Z,-0.61895835,-0.19364995,-1.0476135,Upper Klamath Trinity River
1991-01-01T00:00:00Z,-0.79802656,-0.37238798,-1.2245207,Upper Klamath Trinity River
1992-01-01T00:00:00Z,-0.7989576,-0.3729833,-1.227092,Upper Klamath Trinity River
1993-01-01T00:00:00Z,0.17276077,0.60279155,-0.25293055,Upper Klamath Trinity River
1994-01-01T00:00:00Z,-1.0120901,-0.58666337,-1.4392157,Upper Klamath Trinity River
1995-01-01T00:00:00Z,0.63534975,1.0629529,0.20756899,Upper Klamath Trinity River
1996-01-01T00:00:00Z,0.2743839,0.7062974,-0.1528598,Upper Klamath Trinity River
1997-01-01T00:00:00Z,3.060121,3.4911249,2.6199992,Upper Klamath Trinity River
1998-01-01T00:00:00Z,0.6699078,1.0948399,0.24162455,Upper Klamath Trinity River
1999-01-01T00:00:00Z,-0.1521268,0.27943304,-0.5808773,Upper Klamath Trinity River
2000-01-01T00:00:00Z,-0.34029788,0.08731637,-0.76562667,Upper Klamath Trinity River
2001-01-01T00:00:00Z,-1.0223876,-0.5971256,-1.4499946,Upper Klamath Trinity River
2002-01-01T00:00:00Z,-0.3758892,0.05183066,-0.8026405,Upper Klamath Trinity River
2003-01-01T00:00:00Z,-0.19611779,0.22890674,-0.62444013,Upper Klamath Trinity River
2004-01-01T00:00:00Z,-0.022790395,0.40631214,-0.45134744,Upper Klamath Trinity River
2005-01-01T00:00:00Z,-0.31268063,0.11423455,-0.7381903,Upper Klamath Trinity River
2006-01-01T00:00:00Z,1.9881554,2.4154685,1.5504944,Upper Klamath Trinity River
2007-01-01T00:00:00Z,-0.46796474,-0.042319667,-0.8947871,Upper Klamath Trinity River
2008-01-01T00:00:00Z,-0.56209403,-0.13607417,-0.9886875,Upper Klamath Trinity River
2009-01-01T00:00:00Z,-0.7212066,-0.28451392,-1.1600626,Upper Klamath Trinity River
2010-01-01T00:00:00Z,-0.562721,-0.13644771,-0.9913027,Upper Klamath Trinity River
2011-01-01T00:00:00Z,-0.08843448,0.34069374,-0.51539063,Upper Klamath Trinity River
2012-01-01T00:00:00Z,-0.26544008,0.16060925,-0.69217795,Upper Klamath Trinity River
2013-01-01T00:00:00Z,-0.46058032,-0.035503443,-0.8893442,Upper Klamath Trinity River
2014-01-01T00:00:00Z,-0.7377323,-0.3128742,-1.1674993,Upper Klamath Trinity River
2015-01-01T00:00:00Z,0.38382274,0.80940783,-0.048497465,Upper Klamath Trinity River
2016-01-01T00:00:00Z,0.30483702,0.7362411,-0.120671645,Upper Klamath Trinity River
2017-01-01T00:00:00Z,0.9802982,1.4079875,0.5536768,Upper Klamath Trinity River
2018-01-01T00:00:00Z,-0.50045246,-0.07425941,-0.9272071,Upper Klamath Trinity River
2019-01-01T00:00:00Z,0.5593119,0.9938594,0.13219886,Upper Klamath Trinity River
2020-01-01T00:00:00Z,-0.5590016,-0.13201815,-0.9852017,Upper Klamath Trinity River
1981-01-01T00:00:00Z,0.7937521,1.0739356,0.5134293,Lower Columbia River
1982-01-01T00:00:00Z,0.7274044,1.0073136,0.4469883,Lower Columbia River
1983-01-01T00:00:00Z,0.24242091,0.52239317,-0.037981626,Lower Columbia River
1984-01-01T00:00:00Z,-0.30878213,-0.0289138,-0.5891667,Lower Columbia River
1985-01-01T00:00:00Z,-0.54330784,-0.26321787,-0.82348704,Lower Columbia River
1986-01-01T00:00:00Z,0.53595006,0.83837306,0.23302473,Lower Columbia River
1987-01-01T00:00:00Z,-0.17856121,0.12329231,-0.4807608,Lower Columbia River
1988-01-01T00:00:00Z,-0.5221165,-0.22042806,-0.82411283,Lower Columbia River
1989-01-01T00:00:00Z,-0.7867056,-0.4849348,-1.0890988,Lower Columbia River
1990-01-01T00:00:00Z,0.13700394,0.4389171,-0.16507317,Lower Columbia River
1991-01-01T00:00:00Z,0.36730734,0.66939974,0.06519265,Lower Columbia River
1992-01-01T00:00:00Z,-0.6736984,-0.37207785,-0.97588927,Lower Columbia River
1993-01-01T00:00:00Z,-0.8069104,-0.50519115,-1.1088954,Lower Columbia River
1994-01-01T00:00:00Z,-0.9506444,-0.6490343,-1.2530446,Lower Columbia River
1995-01-01T00:00:00Z,0.18559623,0.48738235,-0.11641939,Lower Columbia River
1996-01-01T00:00:00Z,3.4289756,3.7317405,3.1263413,Lower Columbia River
1997-01-01T00:00:00Z,0.716037,1.0185585,0.41355434,Lower Columbia River
1998-01-01T00:00:00Z,-0.6105244,-0.30862316,-0.9124911,Lower Columbia River
1999-01-01T00:00:00Z,0.48731798,0.7892588,0.1851356,Lower Columbia River
2000-01-01T00:00:00Z,0.6527448,0.95960873,0.34470445,Lower Columbia River
2001-01-01T00:00:00Z,-1.3934585,-1.1135789,-1.6738623,Lower Columbia River
2002-01-01T00:00:00Z,-0.33144936,-0.051240858,-0.6116381,Lower Columbia River
2003-01-01T00:00:00Z,0.27306426,0.5530791,-0.007076789,Lower Columbia River
2004-01-01T00:00:00Z,-0.41363573,-0.13315107,-0.6944484,Lower Columbia River
2005-01-01T00:00:00Z,-0.65857995,-0.378406,-0.9387621,Lower Columbia River
2006-01-01T00:00:00Z,0.118959785,0.3990627,-0.16121395,Lower Columbia River
2007-01-01T00:00:00Z,1.2122135,1.4923915,0.9321039,Lower Columbia River
2008-01-01T00:00:00Z,-0.20847169,0.071716666,-0.48864573,Lower Columbia River
2009-01-01T00:00:00Z,0.9155876,1.195571,0.6353441,Lower Columbia River
2010-01-01T00:00:00Z,-0.9610154,-0.68112683,-1.2413174,Lower Columbia River
2011-01-01T00:00:00Z,0.7540835,1.0343912,0.47328162,Lower Columbia River
2012-01-01T00:00:00Z,-0.14503603,0.13484667,-0.42537126,Lower Columbia River
2013-01-01T00:00:00Z,-0.49833205,-0.21815267,-0.778481,Lower Columbia River
2014-01-01T00:00:00Z,-0.1872291,0.09269478,-0.46751273,Lower Columbia River
2015-01-01T00:00:00Z,-0.31610298,-0.035974957,-0.59635746,Lower Columbia River
2016-01-01T00:00:00Z,0.62465996,0.90501606,0.34453368,Lower Columbia River
2017-01-01T00:00:00Z,-0.36049324,-0.08044161,-0.6406347,Lower Columbia River
