time,SWE_anomaly,Seup,Selo,location
1979-01-01T00:00:00Z,0.14532903,0.5122838,-0.22147574,Sacramento - San Joaquin
1980-01-01T00:00:00Z,0.5225046,0.9351737,0.10925451,Sacramento - San Joaquin
1981-01-01T00:00:00Z,-0.45813394,-0.089866966,-0.8262603,Sacramento - San Joaquin
1982-01-01T00:00:00Z,0.62739813,1.0736864,0.1815226,Sacramento - San Joaquin
1983-01-01T00:00:00Z,2.4806666,2.8438327,2.117344,Sacramento - San Joaquin
1984-01-01T00:00:00Z,-0.28728122,0.07245925,-0.64717066,Sacramento - San Joaquin
1985-01-01T00:00:00Z,0.16113585,0.52015465,-0.1980897,Sacramento - San Joaquin
1986-01-01T00:00:00Z,0.11929161,0.4824618,-0.24525732,Sacramento - San Joaquin
1987-01-01T00:00:00Z,-0.54391164,-0.18414874,-0.9038324,Sacramento - San Joaquin
1988-01-01T00:00:00Z,-1.1340742,-0.7757265,-1.4922566,Sacramento - San Joaquin
1989-01-01T00:00:00Z,-0.05399336,0.30519888,-0.41335648,Sacramento - San Joaquin
1990-01-01T00:00:00Z,-0.9352487,-0.576248,-1.2943652,Sacramento - San Joaquin
1991-01-01T00:00:00Z,-0.19320998,0.16543612,-0.5514251,Sacramento - San Joaquin
1992-01-01T00:00:00Z,-0.4969149,-0.13857454,-0.85516465,Sacramento - San Joaquin
1993-01-01T00:00:00Z,0.89730364,1.2565764,0.5377514,Sacramento - San Joaquin
1994-01-01T00:00:00Z,-0.77767557,-0.41983563,-1.136046,Sacramento - San Joaquin
1995-01-01T00:00:00Z,1.3741475,1.7324301,1.0152584,Sacramento - San Joaquin
1996-01-01T00:00:00Z,0.019812573,0.3776094,-0.33874512,Sacramento - San Joaquin
1997-01-01T00:00:00Z,-0.5228887,-0.16195409,-0.8843178,Sacramento - San Joaquin
1998-01-01T00:00:00Z,1.382043,1.7612568,1.0027288,Sacramento - San Joaquin
1999-01-01T00:00:00Z,0.1950595,0.6063702,-0.21703747,Sacramento - San Joaquin
2000-01-01T00:00:00Z,-0.10284002,0.2553854,-0.46226844,Sacramento - San Joaquin
2001-01-01T00:00:00Z,-0.6123603,-0.2539101,-0.9713282,Sacramento - San Joaquin
2002-01-01T00:00:00Z,0.07732561,0.4370541,-0.28247184,Sacramento - San Joaquin
2003-01-01T00:00:00Z,-0.5517862,-0.1778951,-0.9255039,Sacramento - San Joaquin
2004-01-01T00:00:00Z,-0.17139748,0.18777397,-0.5308227,Sacramento - San Joaquin
2005-01-01T00:00:00Z,0.699605,1.0575165,0.34103948,Sacramento - San Joaquin
2006-01-01T00:00:00Z,0.70830387,1.1305262,0.28621483,Sacramento - San Joaquin
2007-01-01T00:00:00Z,-0.98055357,-0.62026507,-1.3407857,Sacramento - San Joaquin
2008-01-01T00:00:00Z,0.15250339,0.5181994,-0.21380317,Sacramento - San Joaquin
2009-01-01T00:00:00Z,-0.27277684,0.097521335,-0.6437704,Sacramento - San Joaquin
2010-01-01T00:00:00Z,0.1800571,0.5531519,-0.19337547,Sacramento - San Joaquin
2011-01-01T00:00:00Z,1.3015459,1.6635488,0.93878144,Sacramento - San Joaquin
2012-01-01T00:00:00Z,-0.72727185,-0.3595105,-1.0952933,Sacramento - San Joaquin
2013-01-01T00:00:00Z,-0.93018454,-0.5590033,-1.3010298,Sacramento - San Joaquin
2014-01-01T00:00:00Z,-1.2269362,-0.8614532,-1.5920411,Sacramento - San Joaquin
2015-01-01T00:00:00Z,-1.6831837,-1.3210607,-2.0451288,Sacramento - San Joaquin
2016-01-01T00:00:00Z,-0.1345979,0.23702012,-0.50664955,Sacramento - San Joaquin
2017-01-01T00:00:00Z,0.5216379,0.8875486,0.15358044,Sacramento - San Joaquin
2018-01-01T00:00:00Z,-0.86356515,-0.49589637,-1.2314281,Sacramento - San Joaquin
1981-01-01T00:00:00Z,-2.1551712,-1.5197635,-2.7911618,Salish Sea & WA Coast
1982-01-01T00:00:00Z,0.58117664,1.099749,0.06212417,Salish Sea & WA Coast
1983-01-01T00:00:00Z,-0.7736996,-0.32430074,-1.2235188,Salish Sea & WA Coast
1984-01-01T00:00:00Z,-0.6541244,-0.2521119,-1.0565209,Salish Sea & WA Coast
1985-01-01T00:00:00Z,0.54705685,0.94906956,0.14466135,Salish Sea & WA Coast
1986-01-01T00:00:00Z,-0.50608987,-0.1040768,-0.90848607,Salish Sea & WA Coast
1987-01-01T00:00:00Z,-0.010548499,0.39146358,-0.41294712,Salish Sea & WA Coast
1988-01-01T00:00:00Z,0.33101267,0.73302424,-0.071387805,Salish Sea & WA Coast
1989-01-01T00:00:00Z,0.9750914,1.3420337,0.6078018,Salish Sea & WA Coast
1990-01-01T00:00:00Z,0.9698657,1.3368052,0.6025715,Salish Sea & WA Coast
1991-01-01T00:00:00Z,0.18482295,0.5517638,-0.18246883,Salish Sea & WA Coast
1992-01-01T00:00:00Z,-0.98757315,-0.6206291,-1.3548607,Salish Sea & WA Coast
1993-01-01T00:00:00Z,-0.71201414,-0.3450704,-1.0793027,Salish Sea & WA Coast
1994-01-01T00:00:00Z,-0.39691052,-0.029969381,-0.7642035,Salish Sea & WA Coast
1995-01-01T00:00:00Z,0.084508315,0.45145002,-0.28278226,Salish Sea & WA Coast
1996-01-01T00:00:00Z,-0.44518712,-0.0782447,-0.8124765,Salish Sea & WA Coast
1997-01-01T00:00:00Z,2.2441041,2.611046,1.8768132,Salish Sea & WA Coast
1998-01-01T00:00:00Z,-0.13654639,0.23039739,-0.50383455,Salish Sea & WA Coast
