time,flow_anomaly_7_day_min,Seup,Selo,location
1986-01-01T00:00:00Z,-0.108159006,0.39950505,-0.61957175,Upper Klamath Trinity River
1987-01-01T00:00:00Z,-0.5911962,-0.07949062,-1.1009746,Upper Klamath Trinity River
1988-01-01T00:00:00Z,-0.8819131,-0.37386718,-1.3927504,Upper Klamath Trinity River
1989-01-01T00:00:00Z,-0.791916,-0.2784396,-1.3135307,Upper Klamath Trinity River
1990-01-01T00:00:00Z,-0.59777707,-0.088986985,-1.1149598,Upper Klamath Trinity River
1991-01-01T00:00:00Z,-0.96255285,-0.45433596,-1.4749283,Upper Klamath Trinity River
1992-01-01T00:00:00Z,-1.4669477,-0.95550746,-1.982343,Upper Klamath Trinity River
1993-01-01T00:00:00Z,-0.12604743,0.3814973,-0.6385573,Upper Klamath Trinity River
1994-01-01T00:00:00Z,-0.835609,-0.32168904,-1.3498558,Upper Klamath Trinity River
1995-01-01T00:00:00Z,-0.27316543,0.24156255,-0.784056,Upper Klamath Trinity River
1996-01-01T00:00:00Z,0.8614514,1.3720902,0.35265484,Upper Klamath Trinity River
1997-01-01T00:00:00Z,0.6680011,1.1797947,0.15165842,Upper Klamath Trinity River
1998-01-01T00:00:00Z,1.7745519,2.2849422,1.2631853,Upper Klamath Trinity River
1999-01-01T00:00:00Z,1.435587,1.9452782,0.92309725,Upper Klamath Trinity River
2000-01-01T00:00:00Z,0.4017523,0.91338915,-0.10590112,Upper Klamath Trinity River
2001-01-01T00:00:00Z,-0.38842124,0.12895505,-0.89589876,Upper Klamath Trinity River
2002-01-01T00:00:00Z,-0.81543684,-0.3056208,-1.3242697,Upper Klamath Trinity River
2003-01-01T00:00:00Z,-0.16750397,0.34571365,-0.6790331,Upper Klamath Trinity River
2004-01-01T00:00:00Z,-0.45467693,0.054392755,-0.96623206,Upper Klamath Trinity River
2005-01-01T00:00:00Z,0.24759512,0.7579813,-0.26430613,Upper Klamath Trinity River
2006-01-01T00:00:00Z,0.8735224,1.3845065,0.36313266,Upper Klamath Trinity River
2007-01-01T00:00:00Z,0.15402305,0.66851324,-0.35373446,Upper Klamath Trinity River
2008-01-01T00:00:00Z,0.32870647,0.84129906,-0.17873096,Upper Klamath Trinity River
2009-01-01T00:00:00Z,-0.08151172,0.45014694,-0.60665464,Upper Klamath Trinity River
2010-01-01T00:00:00Z,0.039383974,0.5499692,-0.47125676,Upper Klamath Trinity River
2011-01-01T00:00:00Z,0.92569304,1.4365178,0.4121303,Upper Klamath Trinity River
2012-01-01T00:00:00Z,0.3339692,0.8446366,-0.17409286,Upper Klamath Trinity River
2013-01-01T00:00:00Z,-0.19482744,0.31616688,-0.70278275,Upper Klamath Trinity River
2014-01-01T00:00:00Z,-0.65212166,-0.14064083,-1.1601247,Upper Klamath Trinity River
2015-01-01T00:00:00Z,-0.4176595,0.09390636,-0.92530984,Upper Klamath Trinity River
2016-01-01T00:00:00Z,-0.36367813,0.15371323,-0.87442464,Upper Klamath Trinity River
2017-01-01T00:00:00Z,0.6890581,1.198567,0.17936024,Upper Klamath Trinity River
2018-01-01T00:00:00Z,0.039526694,0.55020285,-0.47043043,Upper Klamath Trinity River
2019-01-01T00:00:00Z,0.013436194,0.5253354,-0.4953773,Upper Klamath Trinity River
2020-01-01T00:00:00Z,-0.25303975,0.2585794,-0.7607152,Upper Klamath Trinity River
1981-01-01T00:00:00Z,-0.49980077,-0.14771517,-0.8539835,Lower Columbia River
1982-01-01T00:00:00Z,0.37696677,0.72921246,0.022343894,Lower Columbia River
1983-01-01T00:00:00Z,1.8302841,2.188273,1.4663475,Lower Columbia River
1984-01-01T00:00:00Z,0.51426667,0.8664801,0.15945318,Lower Columbia River
1985-01-01T00:00:00Z,0.30192322,0.6544465,-0.05340522,Lower Columbia River
1986-01-01T00:00:00Z,-0.17627378,0.18939109,-0.5449247,Lower Columbia River
1987-01-01T00:00:00Z,-0.56697994,-0.2010942,-0.9329918,Lower Columbia River
1988-01-01T00:00:00Z,-0.9954134,-0.62930804,-1.3611706,Lower Columbia River
1989-01-01T00:00:00Z,-0.2287275,0.13683039,-0.59500897,Lower Columbia River
1990-01-01T00:00:00Z,-0.21000308,0.15743317,-0.5826268,Lower Columbia River
1991-01-01T00:00:00Z,0.111016795,0.487675,-0.25938332,Lower Columbia River
1992-01-01T00:00:00Z,-0.83967,-0.4727186,-1.2056006,Lower Columbia River
1993-01-01T00:00:00Z,-0.18866313,0.17693473,-0.55772924,Lower Columbia River
1994-01-01T00:00:00Z,-0.827553,-0.46197566,-1.193732,Lower Columbia River
1995-01-01T00:00:00Z,-0.79112077,-0.4245287,-1.156735,Lower Columbia River
1996-01-01T00:00:00Z,0.24835628,0.61637264,-0.11732446,Lower Columbia River
