time,species_group,relative_stock_status
1967-01-01T00:00:00Z,Splitnose rockfish,0.82704425
1968-01-01T00:00:00Z,Splitnose rockfish,0.76628023
1969-01-01T00:00:00Z,Splitnose rockfish,0.7325138
1970-01-01T00:00:00Z,Splitnose rockfish,0.7297129
1971-01-01T00:00:00Z,Splitnose rockfish,0.72558933
1972-01-01T00:00:00Z,Splitnose rockfish,0.7204544
1973-01-01T00:00:00Z,Splitnose rockfish,0.7129853
1974-01-01T00:00:00Z,Splitnose rockfish,0.6998366
1975-01-01T00:00:00Z,Splitnose rockfish,0.6887108
1976-01-01T00:00:00Z,Splitnose rockfish,0.67602897
1977-01-01T00:00:00Z,Splitnose rockfish,0.66280246
1978-01-01T00:00:00Z,Splitnose rockfish,0.64895356
1979-01-01T00:00:00Z,Splitnose rockfish,0.6331596
1980-01-01T00:00:00Z,Splitnose rockfish,0.617599
1981-01-01T00:00:00Z,Splitnose rockfish,0.5994709
1982-01-01T00:00:00Z,Splitnose rockfish,0.578542
1983-01-01T00:00:00Z,Splitnose rockfish,0.5608807
1984-01-01T00:00:00Z,Splitnose rockfish,0.53855133
1985-01-01T00:00:00Z,Splitnose rockfish,0.5140434
1986-01-01T00:00:00Z,Splitnose rockfish,0.4887575
1987-01-01T00:00:00Z,Splitnose rockfish,0.47140744
1988-01-01T00:00:00Z,Splitnose rockfish,0.46035945
1989-01-01T00:00:00Z,Splitnose rockfish,0.4479888
1990-01-01T00:00:00Z,Splitnose rockfish,0.43818563
1991-01-01T00:00:00Z,Splitnose rockfish,0.42807126
1992-01-01T00:00:00Z,Splitnose rockfish,0.41678986
1993-01-01T00:00:00Z,Splitnose rockfish,0.41188827
1994-01-01T00:00:00Z,Splitnose rockfish,0.40480822
1995-01-01T00:00:00Z,Splitnose rockfish,0.39936203
1996-01-01T00:00:00Z,Splitnose rockfish,0.39477164
1997-01-01T00:00:00Z,Splitnose rockfish,0.38909203
1998-01-01T00:00:00Z,Splitnose rockfish,0.3822454
1999-01-01T00:00:00Z,Splitnose rockfish,0.3580487
2000-01-01T00:00:00Z,Splitnose rockfish,0.36186105
2001-01-01T00:00:00Z,Splitnose rockfish,0.37057495
2002-01-01T00:00:00Z,Splitnose rockfish,0.38201198
2003-01-01T00:00:00Z,Splitnose rockfish,0.3987396
2004-01-01T00:00:00Z,Splitnose rockfish,0.42044657
2005-01-01T00:00:00Z,Splitnose rockfish,0.45180112
2006-01-01T00:00:00Z,Splitnose rockfish,0.49521512
2007-01-01T00:00:00Z,Splitnose rockfish,0.5424414
2008-01-01T00:00:00Z,Splitnose rockfish,0.5983039
2009-01-01T00:00:00Z,Splitnose rockfish,0.6555668
1916-01-01T00:00:00Z,Greenstriped rockfish,1.0
1917-01-01T00:00:00Z,Greenstriped rockfish,0.99951196
1918-01-01T00:00:00Z,Greenstriped rockfish,0.99874467
1919-01-01T00:00:00Z,Greenstriped rockfish,0.998038
1920-01-01T00:00:00Z,Greenstriped rockfish,0.99768114
1921-01-01T00:00:00Z,Greenstriped rockfish,0.99730736
1922-01-01T00:00:00Z,Greenstriped rockfish,0.9970154
1923-01-01T00:00:00Z,Greenstriped rockfish,0.99676013
1924-01-01T00:00:00Z,Greenstriped rockfish,0.9964103
1925-01-01T00:00:00Z,Greenstriped rockfish,0.9959406
1926-01-01T00:00:00Z,Greenstriped rockfish,0.99541736
1927-01-01T00:00:00Z,Greenstriped rockfish,0.99470365
1928-01-01T00:00:00Z,Greenstriped rockfish,0.99409854
1929-01-01T00:00:00Z,Greenstriped rockfish,0.9935668
1930-01-01T00:00:00Z,Greenstriped rockfish,0.9928714
1931-01-01T00:00:00Z,Greenstriped rockfish,0.9922381
1932-01-01T00:00:00Z,Greenstriped rockfish,0.99142283
1933-01-01T00:00:00Z,Greenstriped rockfish,0.9908389
1934-01-01T00:00:00Z,Greenstriped rockfish,0.9902959
1935-01-01T00:00:00Z,Greenstriped rockfish,0.9898643
1936-01-01T00:00:00Z,Greenstriped rockfish,0.9895032
1937-01-01T00:00:00Z,Greenstriped rockfish,0.98941576
1938-01-01T00:00:00Z,Greenstriped rockfish,0.989183
1939-01-01T00:00:00Z,Greenstriped rockfish,0.988946
1940-01-01T00:00:00Z,Greenstriped rockfish,0.9885271
1941-01-01T00:00:00Z,Greenstriped rockfish,0.9880518
1942-01-01T00:00:00Z,Greenstriped rockfish,0.98734653
1943-01-01T00:00:00Z,Greenstriped rockfish,0.98710537
1944-01-01T00:00:00Z,Greenstriped rockfish,0.985094
1945-01-01T00:00:00Z,Greenstriped rockfish,0.9798837
1946-01-01T00:00:00Z,Greenstriped rockfish,0.96916544
1947-01-01T00:00:00Z,Greenstriped rockfish,0.96045285
1948-01-01T00:00:00Z,Greenstriped rockfish,0.95714813
1949-01-01T00:00:00Z,Greenstriped rockfish,0.9544146
1950-01-01T00:00:00Z,Greenstriped rockfish,0.9503101
1951-01-01T00:00:00Z,Greenstriped rockfish,0.94633394
1952-01-01T00:00:00Z,Greenstriped rockfish,0.9408909
1953-01-01T00:00:00Z,Greenstriped rockfish,0.93848604
1954-01-01T00:00:00Z,Greenstriped rockfish,0.9363604
1955-01-01T00:00:00Z,Greenstriped rockfish,0.9341657
1956-01-01T00:00:00Z,Greenstriped rockfish,0.93259305
1957-01-01T00:00:00Z,Greenstriped rockfish,0.93067896
1958-01-01T00:00:00Z,Greenstriped rockfish,0.9288313
1959-01-01T00:00:00Z,Greenstriped rockfish,0.9260794
1960-01-01T00:00:00Z,Greenstriped rockfish,0.9266394
1961-01-01T00:00:00Z,Greenstriped rockfish,0.92560124
1962-01-01T00:00:00Z,Greenstriped rockfish,0.9256069
1963-01-01T00:00:00Z,Greenstriped rockfish,0.92779595
1964-01-01T00:00:00Z,Greenstriped rockfish,0.929167
1965-01-01T00:00:00Z,Greenstriped rockfish,0.930978
1966-01-01T00:00:00Z,Greenstriped rockfish,0.93227845
1967-01-01T00:00:00Z,Greenstriped rockfish,0.92991877
1968-01-01T00:00:00Z,Greenstriped rockfish,0.92528105
1969-01-01T00:00:00Z,Greenstriped rockfish,0.9229326
1970-01-01T00:00:00Z,Greenstriped rockfish,0.9173753
1971-01-01T00:00:00Z,Greenstriped rockfish,0.9135134
1972-01-01T00:00:00Z,Greenstriped rockfish,0.9062057
1973-01-01T00:00:00Z,Greenstriped rockfish,0.8938329
1974-01-01T00:00:00Z,Greenstriped rockfish,0.88927567
1975-01-01T00:00:00Z,Greenstriped rockfish,0.8815462
1976-01-01T00:00:00Z,Greenstriped rockfish,0.870134
1977-01-01T00:00:00Z,Greenstriped rockfish,0.8568642
1978-01-01T00:00:00Z,Greenstriped rockfish,0.84646326
1979-01-01T00:00:00Z,Greenstriped rockfish,0.839803
1980-01-01T00:00:00Z,Greenstriped rockfish,0.8364418
1981-01-01T00:00:00Z,Greenstriped rockfish,0.80283
1982-01-01T00:00:00Z,Greenstriped rockfish,0.80056757
1983-01-01T00:00:00Z,Greenstriped rockfish,0.77458364
1984-01-01T00:00:00Z,Greenstriped rockfish,0.76589507
1985-01-01T00:00:00Z,Greenstriped rockfish,0.7559202
1986-01-01T00:00:00Z,Greenstriped rockfish,0.746972
1987-01-01T00:00:00Z,Greenstriped rockfish,0.74823445
1988-01-01T00:00:00Z,Greenstriped rockfish,0.7424768
1989-01-01T00:00:00Z,Greenstriped rockfish,0.71080303
1990-01-01T00:00:00Z,Greenstriped rockfish,0.67926884
1991-01-01T00:00:00Z,Greenstriped rockfish,0.67800224
1992-01-01T00:00:00Z,Greenstriped rockfish,0.67654383
1993-01-01T00:00:00Z,Greenstriped rockfish,0.67960316
1994-01-01T00:00:00Z,Greenstriped rockfish,0.6724139
1995-01-01T00:00:00Z,Greenstriped rockfish,0.6527828
1996-01-01T00:00:00Z,Greenstriped rockfish,0.6364198
1997-01-01T00:00:00Z,Greenstriped rockfish,0.6190779
1998-01-01T00:00:00Z,Greenstriped rockfish,0.60005754
1999-01-01T00:00:00Z,Greenstriped rockfish,0.588603
2000-01-01T00:00:00Z,Greenstriped rockfish,0.6029871
2001-01-01T00:00:00Z,Greenstriped rockfish,0.62416553
2002-01-01T00:00:00Z,Greenstriped rockfish,0.64029723
2003-01-01T00:00:00Z,Greenstriped rockfish,0.6534161
2004-01-01T00:00:00Z,Greenstriped rockfish,0.6713645
2005-01-01T00:00:00Z,Greenstriped rockfish,0.69445837
2006-01-01T00:00:00Z,Greenstriped rockfish,0.72210383
2007-01-01T00:00:00Z,Greenstriped rockfish,0.75074226
2008-01-01T00:00:00Z,Greenstriped rockfish,0.7804541
2009-01-01T00:00:00Z,Greenstriped rockfish,0.8090925
1900-01-01T00:00:00Z,Cowcod,1.0
1901-01-01T00:00:00Z,Cowcod,1.0
1902-01-01T00:00:00Z,Cowcod,0.999
1903-01-01T00:00:00Z,Cowcod,0.997
1904-01-01T00:00:00Z,Cowcod,0.993
1905-01-01T00:00:00Z,Cowcod,0.989
1906-01-01T00:00:00Z,Cowcod,0.983
1907-01-01T00:00:00Z,Cowcod,0.977
1908-01-01T00:00:00Z,Cowcod,0.97
1909-01-01T00:00:00Z,Cowcod,0.962
1910-01-01T00:00:00Z,Cowcod,0.953
1911-01-01T00:00:00Z,Cowcod,0.943
1912-01-01T00:00:00Z,Cowcod,0.933
1913-01-01T00:00:00Z,Cowcod,0.922
1914-01-01T00:00:00Z,Cowcod,0.91
1915-01-01T00:00:00Z,Cowcod,0.898
1916-01-01T00:00:00Z,Cowcod,0.884
1917-01-01T00:00:00Z,Cowcod,0.871
1918-01-01T00:00:00Z,Cowcod,0.846
1919-01-01T00:00:00Z,Cowcod,0.826
1920-01-01T00:00:00Z,Cowcod,0.817
1921-01-01T00:00:00Z,Cowcod,0.807
1922-01-01T00:00:00Z,Cowcod,0.799
1923-01-01T00:00:00Z,Cowcod,0.794
1924-01-01T00:00:00Z,Cowcod,0.783
1925-01-01T00:00:00Z,Cowcod,0.765
1926-01-01T00:00:00Z,Cowcod,0.745
1927-01-01T00:00:00Z,Cowcod,0.718
1928-01-01T00:00:00Z,Cowcod,0.699
1929-01-01T00:00:00Z,Cowcod,0.688
1930-01-01T00:00:00Z,Cowcod,0.678
1931-01-01T00:00:00Z,Cowcod,0.663
1932-01-01T00:00:00Z,Cowcod,0.64
1933-01-01T00:00:00Z,Cowcod,0.629
1934-01-01T00:00:00Z,Cowcod,0.626
1935-01-01T00:00:00Z,Cowcod,0.625
1936-01-01T00:00:00Z,Cowcod,0.628
1937-01-01T00:00:00Z,Cowcod,0.638
1938-01-01T00:00:00Z,Cowcod,0.646
1939-01-01T00:00:00Z,Cowcod,0.655
1940-01-01T00:00:00Z,Cowcod,0.661
1941-01-01T00:00:00Z,Cowcod,0.665
1942-01-01T00:00:00Z,Cowcod,0.667
1943-01-01T00:00:00Z,Cowcod,0.673
1944-01-01T00:00:00Z,Cowcod,0.678
1945-01-01T00:00:00Z,Cowcod,0.684
1946-01-01T00:00:00Z,Cowcod,0.689
1947-01-01T00:00:00Z,Cowcod,0.692
1948-01-01T00:00:00Z,Cowcod,0.694
1949-01-01T00:00:00Z,Cowcod,0.694
1950-01-01T00:00:00Z,Cowcod,0.692
1951-01-01T00:00:00Z,Cowcod,0.689
1952-01-01T00:00:00Z,Cowcod,0.685
1953-01-01T00:00:00Z,Cowcod,0.686
1954-01-01T00:00:00Z,Cowcod,0.686
1955-01-01T00:00:00Z,Cowcod,0.684
1956-01-01T00:00:00Z,Cowcod,0.682
1957-01-01T00:00:00Z,Cowcod,0.676
1958-01-01T00:00:00Z,Cowcod,0.673
1959-01-01T00:00:00Z,Cowcod,0.67
1960-01-01T00:00:00Z,Cowcod,0.668
1961-01-01T00:00:00Z,Cowcod,0.665
1962-01-01T00:00:00Z,Cowcod,0.662
1963-01-01T00:00:00Z,Cowcod,0.661
1964-01-01T00:00:00Z,Cowcod,0.659
1965-01-01T00:00:00Z,Cowcod,0.658
1966-01-01T00:00:00Z,Cowcod,0.652
1967-01-01T00:00:00Z,Cowcod,0.645
1968-01-01T00:00:00Z,Cowcod,0.634
1969-01-01T00:00:00Z,Cowcod,0.621
1970-01-01T00:00:00Z,Cowcod,0.605
1971-01-01T00:00:00Z,Cowcod,0.596
1972-01-01T00:00:00Z,Cowcod,0.585
1973-01-01T00:00:00Z,Cowcod,0.565
1974-01-01T00:00:00Z,Cowcod,0.542
1975-01-01T00:00:00Z,Cowcod,0.516
1976-01-01T00:00:00Z,Cowcod,0.492
1977-01-01T00:00:00Z,Cowcod,0.467
1978-01-01T00:00:00Z,Cowcod,0.443
1979-01-01T00:00:00Z,Cowcod,0.416
1980-01-01T00:00:00Z,Cowcod,0.379
1981-01-01T00:00:00Z,Cowcod,0.35
1982-01-01T00:00:00Z,Cowcod,0.324
1983-01-01T00:00:00Z,Cowcod,0.273
1984-01-01T00:00:00Z,Cowcod,0.256
1985-01-01T00:00:00Z,Cowcod,0.228
1986-01-01T00:00:00Z,Cowcod,0.205
1987-01-01T00:00:00Z,Cowcod,0.184
1988-01-01T00:00:00Z,Cowcod,0.183
1989-01-01T00:00:00Z,Cowcod,0.182
1990-01-01T00:00:00Z,Cowcod,0.193
1991-01-01T00:00:00Z,Cowcod,0.204
1992-01-01T00:00:00Z,Cowcod,0.214
1993-01-01T00:00:00Z,Cowcod,0.22
1994-01-01T00:00:00Z,Cowcod,0.225
1995-01-01T00:00:00Z,Cowcod,0.225
1996-01-01T00:00:00Z,Cowcod,0.228
1997-01-01T00:00:00Z,Cowcod,0.227
1998-01-01T00:00:00Z,Cowcod,0.23
1999-01-01T00:00:00Z,Cowcod,0.233
2000-01-01T00:00:00Z,Cowcod,0.236
2001-01-01T00:00:00Z,Cowcod,0.24
2002-01-01T00:00:00Z,Cowcod,0.246
2003-01-01T00:00:00Z,Cowcod,0.252
2004-01-01T00:00:00Z,Cowcod,0.257
2005-01-01T00:00:00Z,Cowcod,0.263
2006-01-01T00:00:00Z,Cowcod,0.269
2007-01-01T00:00:00Z,Cowcod,0.275
2008-01-01T00:00:00Z,Cowcod,0.28
2009-01-01T00:00:00Z,Cowcod,0.286
2010-01-01T00:00:00Z,Cowcod,0.291
2011-01-01T00:00:00Z,Cowcod,0.296
2012-01-01T00:00:00Z,Cowcod,0.3
2013-01-01T00:00:00Z,Cowcod,0.306
1915-01-01T00:00:00Z,Black rockfish,1.0
1916-01-01T00:00:00Z,Black rockfish,1.0
1917-01-01T00:00:00Z,Black rockfish,0.9999319
1918-01-01T00:00:00Z,Black rockfish,0.9997971
1919-01-01T00:00:00Z,Black rockfish,0.9995927
1920-01-01T00:00:00Z,Black rockfish,0.9993231
1921-01-01T00:00:00Z,Black rockfish,0.9989941
1922-01-01T00:00:00Z,Black rockfish,0.99860996
1923-01-01T00:00:00Z,Black rockfish,0.99817806
1924-01-01T00:00:00Z,Black rockfish,0.9977041
1925-01-01T00:00:00Z,Black rockfish,0.99719536
1926-01-01T00:00:00Z,Black rockfish,0.9966561
1927-01-01T00:00:00Z,Black rockfish,0.99608797
1928-01-01T00:00:00Z,Black rockfish,0.99549806
1929-01-01T00:00:00Z,Black rockfish,0.99497044
1930-01-01T00:00:00Z,Black rockfish,0.9938428
1931-01-01T00:00:00Z,Black rockfish,0.9927296
1932-01-01T00:00:00Z,Black rockfish,0.9917295
1933-01-01T00:00:00Z,Black rockfish,0.9911975
1934-01-01T00:00:00Z,Black rockfish,0.99086416
1935-01-01T00:00:00Z,Black rockfish,0.99052644
1936-01-01T00:00:00Z,Black rockfish,0.9900655
1937-01-01T00:00:00Z,Black rockfish,0.98955244
1938-01-01T00:00:00Z,Black rockfish,0.9891147
1939-01-01T00:00:00Z,Black rockfish,0.98865813
1940-01-01T00:00:00Z,Black rockfish,0.9878537
1941-01-01T00:00:00Z,Black rockfish,0.98703474
1942-01-01T00:00:00Z,Black rockfish,0.9860361
1943-01-01T00:00:00Z,Black rockfish,0.9847867
1944-01-01T00:00:00Z,Black rockfish,0.980663
1945-01-01T00:00:00Z,Black rockfish,0.97238386
1946-01-01T00:00:00Z,Black rockfish,0.9571009
1947-01-01T00:00:00Z,Black rockfish,0.9460925
1948-01-01T00:00:00Z,Black rockfish,0.9403237
1949-01-01T00:00:00Z,Black rockfish,0.9381916
1950-01-01T00:00:00Z,Black rockfish,0.93678707
1951-01-01T00:00:00Z,Black rockfish,0.9343114
1952-01-01T00:00:00Z,Black rockfish,0.9305443
1953-01-01T00:00:00Z,Black rockfish,0.9286992
1954-01-01T00:00:00Z,Black rockfish,0.92622644
1955-01-01T00:00:00Z,Black rockfish,0.9226173
1956-01-01T00:00:00Z,Black rockfish,0.9186444
1957-01-01T00:00:00Z,Black rockfish,0.916363
1958-01-01T00:00:00Z,Black rockfish,0.9131467
1959-01-01T00:00:00Z,Black rockfish,0.90803885
1960-01-01T00:00:00Z,Black rockfish,0.90312093
1961-01-01T00:00:00Z,Black rockfish,0.89826095
1962-01-01T00:00:00Z,Black rockfish,0.89567953
1963-01-01T00:00:00Z,Black rockfish,0.89272124
1964-01-01T00:00:00Z,Black rockfish,0.8880613
1965-01-01T00:00:00Z,Black rockfish,0.88682926
1966-01-01T00:00:00Z,Black rockfish,0.8802676
1967-01-01T00:00:00Z,Black rockfish,0.8729813
1968-01-01T00:00:00Z,Black rockfish,0.87049115
1969-01-01T00:00:00Z,Black rockfish,0.8615351
1970-01-01T00:00:00Z,Black rockfish,0.84872055
1971-01-01T00:00:00Z,Black rockfish,0.8425126
1972-01-01T00:00:00Z,Black rockfish,0.83904123
1973-01-01T00:00:00Z,Black rockfish,0.8366453
1974-01-01T00:00:00Z,Black rockfish,0.8330855
1975-01-01T00:00:00Z,Black rockfish,0.82530636
1976-01-01T00:00:00Z,Black rockfish,0.8147211
1977-01-01T00:00:00Z,Black rockfish,0.81661403
1978-01-01T00:00:00Z,Black rockfish,0.8096321
1979-01-01T00:00:00Z,Black rockfish,0.7852438
1980-01-01T00:00:00Z,Black rockfish,0.7593989
1981-01-01T00:00:00Z,Black rockfish,0.7265314
1982-01-01T00:00:00Z,Black rockfish,0.6806248
1983-01-01T00:00:00Z,Black rockfish,0.63016254
1984-01-01T00:00:00Z,Black rockfish,0.5850154
1985-01-01T00:00:00Z,Black rockfish,0.5401074
1986-01-01T00:00:00Z,Black rockfish,0.49859694
1987-01-01T00:00:00Z,Black rockfish,0.4629219
1988-01-01T00:00:00Z,Black rockfish,0.43203986
1989-01-01T00:00:00Z,Black rockfish,0.4014287
1990-01-01T00:00:00Z,Black rockfish,0.37943956
1991-01-01T00:00:00Z,Black rockfish,0.36287567
1992-01-01T00:00:00Z,Black rockfish,0.34739795
1993-01-01T00:00:00Z,Black rockfish,0.32933056
1994-01-01T00:00:00Z,Black rockfish,0.32408056
1995-01-01T00:00:00Z,Black rockfish,0.32175216
1996-01-01T00:00:00Z,Black rockfish,0.33072594
1997-01-01T00:00:00Z,Black rockfish,0.34654933
1998-01-01T00:00:00Z,Black rockfish,0.3682467
1999-01-01T00:00:00Z,Black rockfish,0.39850417
2000-01-01T00:00:00Z,Black rockfish,0.4374116
2001-01-01T00:00:00Z,Black rockfish,0.48319057
2002-01-01T00:00:00Z,Black rockfish,0.5252681
2003-01-01T00:00:00Z,Black rockfish,0.5614664
2004-01-01T00:00:00Z,Black rockfish,0.58209914
2005-01-01T00:00:00Z,Black rockfish,0.606054
2006-01-01T00:00:00Z,Black rockfish,0.62900877
2007-01-01T00:00:00Z,Black rockfish,0.65336514
1892-01-01T00:00:00Z,Chillipepper rockfish,1.000021
1893-01-01T00:00:00Z,Chillipepper rockfish,0.9943165
1894-01-01T00:00:00Z,Chillipepper rockfish,0.9894625
1895-01-01T00:00:00Z,Chillipepper rockfish,0.98542595
1896-01-01T00:00:00Z,Chillipepper rockfish,0.98216796
1897-01-01T00:00:00Z,Chillipepper rockfish,0.97950894
1898-01-01T00:00:00Z,Chillipepper rockfish,0.97742176
1899-01-01T00:00:00Z,Chillipepper rockfish,0.9757898
1900-01-01T00:00:00Z,Chillipepper rockfish,0.97461295
1901-01-01T00:00:00Z,Chillipepper rockfish,0.97315764
1902-01-01T00:00:00Z,Chillipepper rockfish,0.97146577
1903-01-01T00:00:00Z,Chillipepper rockfish,0.9695134
1904-01-01T00:00:00Z,Chillipepper rockfish,0.9673514
1905-01-01T00:00:00Z,Chillipepper rockfish,0.9650067
1906-01-01T00:00:00Z,Chillipepper rockfish,0.9625213
1907-01-01T00:00:00Z,Chillipepper rockfish,0.95988923
1908-01-01T00:00:00Z,Chillipepper rockfish,0.9571253
1909-01-01T00:00:00Z,Chillipepper rockfish,0.95424163
1910-01-01T00:00:00Z,Chillipepper rockfish,0.9507741
1911-01-01T00:00:00Z,Chillipepper rockfish,0.9467285
1912-01-01T00:00:00Z,Chillipepper rockfish,0.942159
1913-01-01T00:00:00Z,Chillipepper rockfish,0.93715227
1914-01-01T00:00:00Z,Chillipepper rockfish,0.9317443
1915-01-01T00:00:00Z,Chillipepper rockfish,0.92598295
1916-01-01T00:00:00Z,Chillipepper rockfish,0.91987425
1917-01-01T00:00:00Z,Chillipepper rockfish,0.9103728
1918-01-01T00:00:00Z,Chillipepper rockfish,0.89777213
1919-01-01T00:00:00Z,Chillipepper rockfish,0.88235366
1920-01-01T00:00:00Z,Chillipepper rockfish,0.87726307
1921-01-01T00:00:00Z,Chillipepper rockfish,0.8720647
1922-01-01T00:00:00Z,Chillipepper rockfish,0.8700554
1923-01-01T00:00:00Z,Chillipepper rockfish,0.8696362
1924-01-01T00:00:00Z,Chillipepper rockfish,0.8667735
1925-01-01T00:00:00Z,Chillipepper rockfish,0.8651744
1926-01-01T00:00:00Z,Chillipepper rockfish,0.8613954
1927-01-01T00:00:00Z,Chillipepper rockfish,0.8515796
1928-01-01T00:00:00Z,Chillipepper rockfish,0.84617156
1929-01-01T00:00:00Z,Chillipepper rockfish,0.84171283
1930-01-01T00:00:00Z,Chillipepper rockfish,0.8397724
1931-01-01T00:00:00Z,Chillipepper rockfish,0.8337535
1932-01-01T00:00:00Z,Chillipepper rockfish,0.8280401
1933-01-01T00:00:00Z,Chillipepper rockfish,0.8274083
1934-01-01T00:00:00Z,Chillipepper rockfish,0.8291421
1935-01-01T00:00:00Z,Chillipepper rockfish,0.8316874
1936-01-01T00:00:00Z,Chillipepper rockfish,0.8328882
1937-01-01T00:00:00Z,Chillipepper rockfish,0.83358884
1938-01-01T00:00:00Z,Chillipepper rockfish,0.83537054
1939-01-01T00:00:00Z,Chillipepper rockfish,0.8407097
1940-01-01T00:00:00Z,Chillipepper rockfish,0.84754604
1941-01-01T00:00:00Z,Chillipepper rockfish,0.8519479
1942-01-01T00:00:00Z,Chillipepper rockfish,0.85667014
1943-01-01T00:00:00Z,Chillipepper rockfish,0.8674742
1944-01-01T00:00:00Z,Chillipepper rockfish,0.8761192
1945-01-01T00:00:00Z,Chillipepper rockfish,0.88230276
1946-01-01T00:00:00Z,Chillipepper rockfish,0.8824195
1947-01-01T00:00:00Z,Chillipepper rockfish,0.8836712
1948-01-01T00:00:00Z,Chillipepper rockfish,0.8855787
1949-01-01T00:00:00Z,Chillipepper rockfish,0.8872975
1950-01-01T00:00:00Z,Chillipepper rockfish,0.8883366
1951-01-01T00:00:00Z,Chillipepper rockfish,0.8840725
1952-01-01T00:00:00Z,Chillipepper rockfish,0.87274444
1953-01-01T00:00:00Z,Chillipepper rockfish,0.85765535
1954-01-01T00:00:00Z,Chillipepper rockfish,0.8400359
1955-01-01T00:00:00Z,Chillipepper rockfish,0.82377005
1956-01-01T00:00:00Z,Chillipepper rockfish,0.80489
1957-01-01T00:00:00Z,Chillipepper rockfish,0.781081
1958-01-01T00:00:00Z,Chillipepper rockfish,0.7581614
1959-01-01T00:00:00Z,Chillipepper rockfish,0.7320287
1960-01-01T00:00:00Z,Chillipepper rockfish,0.71555024
1961-01-01T00:00:00Z,Chillipepper rockfish,0.7045276
1962-01-01T00:00:00Z,Chillipepper rockfish,0.70176375
1963-01-01T00:00:00Z,Chillipepper rockfish,0.6999341
1964-01-01T00:00:00Z,Chillipepper rockfish,0.69922143
1965-01-01T00:00:00Z,Chillipepper rockfish,0.70316213
1966-01-01T00:00:00Z,Chillipepper rockfish,0.7029915
1967-01-01T00:00:00Z,Chillipepper rockfish,0.6722953
1968-01-01T00:00:00Z,Chillipepper rockfish,0.62160504
1969-01-01T00:00:00Z,Chillipepper rockfish,0.5860758
1970-01-01T00:00:00Z,Chillipepper rockfish,0.56987274
1971-01-01T00:00:00Z,Chillipepper rockfish,0.63883215
1972-01-01T00:00:00Z,Chillipepper rockfish,0.69272345
1973-01-01T00:00:00Z,Chillipepper rockfish,0.7241713
1974-01-01T00:00:00Z,Chillipepper rockfish,0.71960473
1975-01-01T00:00:00Z,Chillipepper rockfish,0.67175025
1976-01-01T00:00:00Z,Chillipepper rockfish,0.6734421
1977-01-01T00:00:00Z,Chillipepper rockfish,0.6786884
1978-01-01T00:00:00Z,Chillipepper rockfish,0.723243
1979-01-01T00:00:00Z,Chillipepper rockfish,0.764863
1980-01-01T00:00:00Z,Chillipepper rockfish,0.7474622
1981-01-01T00:00:00Z,Chillipepper rockfish,0.66050005
1982-01-01T00:00:00Z,Chillipepper rockfish,0.5903728
1983-01-01T00:00:00Z,Chillipepper rockfish,0.54369813
1984-01-01T00:00:00Z,Chillipepper rockfish,0.49475372
1985-01-01T00:00:00Z,Chillipepper rockfish,0.4284444
1986-01-01T00:00:00Z,Chillipepper rockfish,0.34640515
1987-01-01T00:00:00Z,Chillipepper rockfish,0.32907322
1988-01-01T00:00:00Z,Chillipepper rockfish,0.37774217
1989-01-01T00:00:00Z,Chillipepper rockfish,0.39720616
1990-01-01T00:00:00Z,Chillipepper rockfish,0.37711632
1991-01-01T00:00:00Z,Chillipepper rockfish,0.35749963
1992-01-01T00:00:00Z,Chillipepper rockfish,0.3377362
1993-01-01T00:00:00Z,Chillipepper rockfish,0.31630483
1994-01-01T00:00:00Z,Chillipepper rockfish,0.30127266
1995-01-01T00:00:00Z,Chillipepper rockfish,0.2946061
1996-01-01T00:00:00Z,Chillipepper rockfish,0.28799552
1997-01-01T00:00:00Z,Chillipepper rockfish,0.28506243
1998-01-01T00:00:00Z,Chillipepper rockfish,0.26948404
1999-01-01T00:00:00Z,Chillipepper rockfish,0.26040635
2000-01-01T00:00:00Z,Chillipepper rockfish,0.27120107
2001-01-01T00:00:00Z,Chillipepper rockfish,0.28633597
2002-01-01T00:00:00Z,Chillipepper rockfish,0.3803803
2003-01-01T00:00:00Z,Chillipepper rockfish,0.51154363
2004-01-01T00:00:00Z,Chillipepper rockfish,0.60732144
2005-01-01T00:00:00Z,Chillipepper rockfish,0.664884
2006-01-01T00:00:00Z,Chillipepper rockfish,0.6972511
2007-01-01T00:00:00Z,Chillipepper rockfish,0.7153526
1917-01-01T00:00:00Z,Rougheye rockfish,0.996932
1918-01-01T00:00:00Z,Rougheye rockfish,0.993637
1919-01-01T00:00:00Z,Rougheye rockfish,0.990239
1920-01-01T00:00:00Z,Rougheye rockfish,0.986748
1921-01-01T00:00:00Z,Rougheye rockfish,0.98317
1922-01-01T00:00:00Z,Rougheye rockfish,0.979513
1923-01-01T00:00:00Z,Rougheye rockfish,0.975784
1924-01-01T00:00:00Z,Rougheye rockfish,0.971987
1925-01-01T00:00:00Z,Rougheye rockfish,0.968127
1926-01-01T00:00:00Z,Rougheye rockfish,0.964207
1927-01-01T00:00:00Z,Rougheye rockfish,0.960232
1928-01-01T00:00:00Z,Rougheye rockfish,0.9562
1929-01-01T00:00:00Z,Rougheye rockfish,0.950788
1930-01-01T00:00:00Z,Rougheye rockfish,0.943338
1931-01-01T00:00:00Z,Rougheye rockfish,0.937006
1932-01-01T00:00:00Z,Rougheye rockfish,0.931734
