time,flow_anomaly_7_day_min,Seup,Selo,location
2001-01-01T00:00:00Z,-0.51721567,-0.15195672,-0.88325334,Lower Columbia River
2002-01-01T00:00:00Z,-0.48739585,-0.12253886,-0.8530389,Lower Columbia River
2003-01-01T00:00:00Z,-0.85875094,-0.49377248,-1.224885,Lower Columbia River
2004-01-01T00:00:00Z,-0.026714036,0.33820865,-0.39242053,Lower Columbia River
2005-01-01T00:00:00Z,-0.19398898,0.1707713,-0.5602365,Lower Columbia River
2006-01-01T00:00:00Z,-0.1522994,0.21326834,-0.51746744,Lower Columbia River
2007-01-01T00:00:00Z,-0.542834,-0.17790966,-0.90878505,Lower Columbia River
2008-01-01T00:00:00Z,1.1402895,1.5116537,0.76300997,Lower Columbia River
2009-01-01T00:00:00Z,-0.011077277,0.35458696,-0.37608346,Lower Columbia River
2010-01-01T00:00:00Z,0.14277487,0.50778174,-0.22381501,Lower Columbia River
2011-01-01T00:00:00Z,1.0715215,1.4393994,0.70534897,Lower Columbia River
2012-01-01T00:00:00Z,0.71499735,1.0806689,0.34993237,Lower Columbia River
2013-01-01T00:00:00Z,0.086819164,0.45201492,-0.27905083,Lower Columbia River
2014-01-01T00:00:00Z,0.36365786,0.7326693,-0.002769328,Lower Columbia River
2015-01-01T00:00:00Z,-0.76355934,-0.39843288,-1.1288503,Lower Columbia River
2016-01-01T00:00:00Z,-0.6887613,-0.3238133,-1.0540602,Lower Columbia River
2017-01-01T00:00:00Z,-0.059934236,0.30549708,-0.42536956,Lower Columbia River
2018-01-01T00:00:00Z,-0.40424925,-0.038785603,-0.7695424,Lower Columbia River
1981-01-01T00:00:00Z,0.48036832,0.8869242,0.07464198,Upper Columbia Spring
1982-01-01T00:00:00Z,0.9250612,1.330054,0.52000004,Upper Columbia Spring
1983-01-01T00:00:00Z,1.7068887,2.1128511,1.3015149,Upper Columbia Spring
1984-01-01T00:00:00Z,0.72383803,1.1285708,0.31849155,Upper Columbia Spring
1985-01-01T00:00:00Z,-0.6802177,-0.2754692,-1.0858347,Upper Columbia Spring
1986-01-01T00:00:00Z,-0.009434172,0.3956577,-0.41450378,Upper Columbia Spring
1987-01-01T00:00:00Z,-1.05088,-0.6460282,-1.4559788,Upper Columbia Spring
1988-01-01T00:00:00Z,-1.2814882,-0.8765205,-1.6865501,Upper Columbia Spring
1989-01-01T00:00:00Z,-0.72601134,-0.32129553,-1.1312758,Upper Columbia Spring
1990-01-01T00:00:00Z,-0.02058895,0.38546467,-0.42602712,Upper Columbia Spring
1991-01-01T00:00:00Z,0.8633309,1.2691655,0.45798156,Upper Columbia Spring
1992-01-01T00:00:00Z,-0.507332,-0.10262155,-0.91262734,Upper Columbia Spring
